	index	m/z	Intensity	resolution	Slope	Intercept	RSquare	Ratio
118	447	531.2563029149239	7528269.5	190134.52	-0.4725037015231187	1.7360741316626989	-0.43798893330835353	2.313966331808686
119	456	536.6313633407233	5233287.0	183758.83	-0.6750257001619894	1.5815886770420957	-0.5681667378483642	1.8411401426668434
120	459	541.1992173478249	6174355.0	213019.58	-1.265767133201146	2.026068967747543	-0.9400654214305278	1.1996169597941206
121	462	542.183163168205	20313072.0	209019.81	-0.8966119433344162	3.032215781815829	-0.9441623591080766	1.7376905656361818
122	463	542.21554672976	5497491.5	198064.28	-0.5387442818377042	1.4947380853363583	-0.7517801431151308	1.460705234414488
123	467	546.2143430946729	11435337.0	208066.56	-0.6652323523263177	2.3011225159672715	-0.743467959400742	1.385161754807456
124	468	546.2506802839275	11205895.0	209896.6	-1.2042109870169626	2.6077398372736713	-0.9279049891958314	1.546375315739953
125	482	554.2303638025285	5336931.5	163938.8	-0.8539130293754446	1.6834397306894409	-0.6260994064802552	2.069227754860322
126	483	555.2144778017723	7156617.5	207469.9	-0.7622283648189748	1.9153287788089113	-0.7218005995612318	1.4568546997114484
127	487	559.2094276488472	70008520.0	199053.7	-0.5805617569545437	4.0342275206444285	-0.9960018790870657	1.5850691769558054
128	489	559.282355613427	7964288.0	196838.69	-0.5976633370742879	1.8715363614636997	-0.7698782737025553	1.208153364298044
129	490	559.3033202851827	6435089.0	191146.66	-0.15442163030293954	1.3378999623276717	-0.2684486654007779	1.0676277854103666
130	497	562.209229744239	6717813.0	207600.25	-0.6267856497205594	1.7141837949931744	-0.5849842459171534	1.352550271495431
131	502	565.7903726101702	13122468.0	197362.14	-0.7752300015559724	2.544135408895216	-0.8952187596296707	1.927428644531257
132	504	567.0608215989125	16943382.0	195838.19	-1.429000789466898	3.1997206951488852	-0.9600806991891985	2.1832427738778266
133	509	569.1786252268653	5951723.5	190586.62	-0.50621763354501	1.566673354059274	-0.618825470741176	1.5795960176362422
134	512	570.2504395933612	5038790.5	176407.03	-2.3665192446442376	2.4852393778912703	-0.8566356968302253	1.726968520710336
135	516	572.2408108534723	5600185.0	190233.81	-1.5058163069333743	2.2100312870842784	-0.9628725807275416	1.9075863013159688
136	529	583.2668290060535	6092710.0	197024.3	-0.4751109259277856	1.4659364717631622	-0.46452410389026544	1.0794507224993728
137	532	584.2618816480496	8697098.0	200250.19	-0.964315182803658	2.192807832263512	-0.7392976990274154	1.7984419941252214
138	533	584.2770770735483	11322471.0	190492.03	-0.5523898323305041	2.215544402337401	-0.7381379970240777	1.6104678209203074
139	534	584.2983314929452	6816091.0	191577.47	-1.6765847479615028	2.4037486716454337	-0.882832041169987	1.3161204148727732
140	536	586.2046342195931	6252141.0	166302.17	-1.4135541477224087	2.1118910732379885	-0.7419542979894386	1.7542039086513503
141	537	586.2563869779863	12625508.0	201370.66	-0.864177870622401	2.5061414206386203	-0.8498232611425738	1.4526139118004595
142	552	588.2608372467574	11774756.0	183788.86	-0.5575489029298097	2.2592552997089377	-0.8003967328736048	1.7960368766891501
143	553	588.6605384041764	5619061.0	178226.83	-1.3087302820758844	1.9983028149420894	-0.781008516404073	1.447866699714584
144	557	590.2766792079759	7807583.0	183727.61	-0.49539483852474	1.777119956383414	-0.6339697190371684	1.0790897528180048
145	560	592.3471237587175	5490556.5	191493.16	-1.9030112901609855	2.3977741950335263	-0.9457565999008197	1.3916059936989102
146	566	599.2879607217715	6201466.5	185808.39	-0.8974855557727796	1.9028826917605337	-0.8738367229586949	1.8545327642960248
147	568	600.292992287706	5740019.5	194692.9	-0.8996178818174286	1.8216888232176882	-0.7333109121506349	1.4558403227321888
148	569	600.3809367428097	6891189.0	189979.86	-1.2369327865950615	2.220018074112598	-0.9580714724081215	1.7935758470735563
149	570	601.2769543256775	6604885.0	192567.33	-1.399573570341405	2.204651049359383	-0.9318530411477369	1.4285038279016935
150	572	602.2874260323156	20584456.0	195323.38	-0.5685668738950598	2.817201071025689	-0.9242657845095508	1.4229360354904323
151	575	604.2668054969569	6028510.5	183659.36	-0.9006258726450613	1.8420531253996493	-0.8767193325414735	1.809104579086771
152	577	606.2711992319156	12482901.0	196141.94	-0.5113496631024115	2.2749415338270915	-0.6681647335235872	1.7470253609872715
153	587	612.339470297489	14840126.0	178333.7	-0.42513746432497534	2.4319115906437956	-0.7731494866995353	2.2215067233459305
154	593	614.2873092266179	11938443.0	181522.3	-0.46730638883484366	2.1840989866765583	-0.5818613252641224	1.6829781921416884
155	597	616.2667342759861	7463809.0	184992.17	-0.30438785168082805	1.607135037901275	-0.2532477925802477	1.1985967217757145
156	600	617.2869259506828	7862564.5	189889.6	-1.2557083954502324	2.332384972841719	-0.9395314557776856	1.6564029181575686
157	606	620.3415759737381	20988228.0	185725.02	-0.4688358315392622	2.7709543900573124	-0.8456502648857877	1.7303812198135906
158	608	621.3055149871504	5090027.5	170881.98	-1.3578764552310532	1.9840811454166702	-0.860448922812494	1.943721510293296
159	612	626.2507667574675	7134890.0	173104.86	0.38780963063689966	1.066604898320854	0.22335363778358158	1.4504843615805911
160	619	630.2456277093052	22656972.0	184626.19	-0.7674563207417179	3.047831655377662	-0.9636690063675091	1.740471089797803
161	620	630.3109169297907	12382229.0	189621.14	-0.9936665824769707	2.6106707128007183	-0.9724095595762946	1.7286923060583845
162	621	630.3397075234832	9678506.0	186865.94	-0.6448992432796508	2.171042375485949	-0.6385905749078847	1.4485579332254852
163	624	631.3026331528995	5650339.0	172422.3	-0.6839961405919537	1.6173430132091966	-0.7516910614357727	1.7484292138629147
164	627	632.2975898839468	16108755.0	192169.77	-0.8713652848192514	2.7887436326709967	-0.8764093811917459	1.7876559921160333
165	629	633.2452512109361	8010537.0	192442.7	-0.5124876777214922	1.8634771824337468	-0.5787470984370597	1.7647600459844135
166	631	636.018202545642	18422280.0	183460.2	-0.9582544410326298	2.989671389100527	-0.9623662761777654	1.898090261816784
167	639	641.2977169706894	5992883.0	191668.98	-1.0138554393795223	1.8996024402935758	-0.6316073833122837	1.4240046597143075
168	642	643.2773521202218	8051573.0	182198.77	-0.05522911804935504	1.4636506296106566	-0.06294469755298931	1.2776048020771469
169	654	650.3080358952009	8890150.0	181496.5	-0.60766438153535	1.97150818196366	-0.8491495398854857	1.4198956582036097
170	655	650.7872753722096	5132257.0	163771.92	-0.37641499399669653	1.252245619760984	-0.4192657138596119	0.9898956530354469
171	661	653.3190469487508	7660929.0	178713.97	-0.9019753433225987	2.042311335398236	-0.7663591170635583	1.5557089707525944
172	668	657.2411587324295	8165724.5	179949.36	-1.500685196296176	2.5309288676883357	-0.9653083085101102	2.295233227473886
173	669	657.2925341199045	12284567.0	180546.8	-0.4370711316257572	2.2226807085372102	-0.623497230130766	1.7228492516046976
174	671	658.3494899205691	8115445.0	187515.64	-0.8967204445807271	2.120718236786322	-0.8887544152379904	1.1901856611752075
175	672	658.3915762672921	9404233.0	183743.03	-0.9206137561970503	2.3327773805051972	-0.9009330160418108	2.1471218492923847
176	674	659.2971049791984	22442078.0	183285.39	-1.0752866700008785	3.268353948993614	-0.9953812977555079	2.068980516721632
177	675	659.3082519469122	10438966.0	178597.81	-0.8246830157901175	2.33795663005082	-0.7923157495918388	2.0778796147875833
178	676	661.2762937513351	14020295.0	183255.77	-0.612311817467202	2.4626252671311963	-0.911367161902299	1.8658243675685138
179	682	664.0770237175211	14316585.0	195516.1	-1.3850655532493152	3.0454967080058797	-0.9404100535002988	1.9228853590500228
180	686	664.2507001933099	10497445.0	181428.08	-1.0996535334993485	2.513537667308854	-0.9847637980320963	1.6886437482365841
181	694	669.0406814379347	19406756.0	184017.97	-1.2561887421290028	3.2289498494783477	-0.9574784179184671	2.3336188034566545
182	699	670.3450727124159	15528320.0	188441.2	-0.675593137586806	2.5749883277923193	-0.8238221285026046	1.37424054794766
183	700	671.3291848701518	14972330.0	168834.08	-0.7326194108084173	2.6094160845435956	-0.8668751790794114	1.713074129787263
184	708	677.3073010776153	27620806.0	177819.58	-0.7457984799200911	3.234881070230753	-0.9634527085289994	1.9378570453227473
185	711	681.2771500368033	22481926.0	177439.67	-0.551579844488511	2.873848638365626	-0.815237552522932	1.5428503916541279
186	713	682.2610186205402	35639556.0	178936.44	-0.5997357834974129	3.3720774666003583	-0.9762225023142089	1.563619871878462
187	717	685.3235258593616	16158057.0	179263.47	-0.7913396361083088	2.736585542674809	-0.9436090118391304	1.879451443240278
188	722	688.3231123537972	5375970.0	176209.84	-0.47922000626442973	1.4057331822858088	-0.7523920045247227	1.3269282853459128
189	737	699.2873912098862	128912810.0	178389.05	-0.431002829126076	4.536578135947846	-0.9952128734916706	1.4019385537382782
190	742	700.719162175589	8677354.0	171013.53	-1.3848571916981935	2.5241377920330446	-0.9650714775491671	1.8644125800221192
191	751	703.3339105625344	15407694.0	175798.55	-0.7942153155989886	2.6661555862322044	-0.9129461001482173	1.9319114252986098
192	753	703.8439650100943	7712984.0	174577.38	-1.1645378030386127	2.2574810137576327	-0.9055886592040999	2.0477720237645802
193	759	706.7245221458896	7586352.0	192498.66	-2.0198201306050514	2.824457707885501	-0.947154645659516	2.61563940332035
194	771	714.3132608739004	11349189.0	181875.69	-0.3353912062877629	2.030327487256073	-0.34426217537375214	1.6195273055347157
195	778	717.3014670353767	6767520.0	173895.67	-0.736659529094674	1.8273575695912656	-0.6829790066259984	1.704149633043066
196	786	720.8682407440926	5488238.5	173207.27	-0.9017103102698525	1.822345952870682	-0.7575928890238257	2.5211975040867936
197	787	721.3442269647651	10550991.0	155432.47	-0.4787922126766998	2.099288072838736	-0.6032508235511421	2.069440770583949
198	789	721.9040527543032	12206038.0	178529.83	-0.8410057124475555	2.5116822927112006	-0.8793631379598118	1.916267609999828
199	791	722.9117192855662	8389237.0	176190.33	-0.7995549651910955	2.041065357405828	-0.747024748031512	1.2586648889203433
200	794	723.3948289205507	5096027.5	178697.06	-1.1304307893481447	1.8076566575121036	-0.7413838198584655	1.4672711085322552
201	798	726.4221516255227	8621509.0	173146.39	-0.9923613060058031	2.3000178554275514	-0.7898636237870601	2.3799936400257353
202	803	728.2773080883021	11550248.0	176289.0	-0.5779372870052828	2.2699268085328788	-0.6892629400741295	1.4136112053233614
203	804	728.3290050559712	25474126.0	173739.16	-0.5471712908741379	3.015831668351251	-0.9415710111353726	1.6813479876100157
204	805	728.4742437461764	5003659.5	182295.83	-1.015429745094383	1.7545940605679564	-0.7743080379729774	1.124244373934339
205	806	729.3340741936531	8464554.0	165555.81	-0.4315609700184254	1.8625971538947115	-0.6706977608097555	1.6407499820206575
206	810	732.3124714638641	28620358.0	179444.52	-0.6556848571522863	3.192254482850979	-0.9846858322534293	1.4148827906509018
207	815	733.9011667855076	34999708.0	165698.88	-1.4785350994508275	3.9947865565033274	-0.9801570923025748	3.1115268957072226
208	817	735.3122268406926	12582588.0	165919.69	-0.47556072007842104	2.2501643842454744	-0.8277290533036304	1.3842505343675104
209	829	740.292355888013	8724502.0	172476.81	-0.6019513613017518	1.9150840550890817	-0.6196899929045733	1.2797166951785144
210	839	745.3806530439742	12941135.0	173347.86	-0.5894583267455769	2.380282660810401	-0.9242863933172861	1.5700803420545884
211	841	746.339249707805	10359305.0	171905.52	-0.986236506141476	2.4307789787084846	-0.9016704005070056	1.553599449841989
212	848	748.3434974668578	15305419.0	177500.98	-0.6010945655680897	2.526988346399162	-0.9313263000120169	1.2978618839966964
213	855	750.4142279693082	6416956.5	171926.34	-0.7298636241893787	1.696755691409426	-0.5524018926109046	1.208933288553363
214	866	755.3701621270777	5755950.0	163735.2	-1.1459819047239739	2.0455841523494733	-0.7923770379371711	2.13068888027391
215	869	755.7447417466209	199456980.0	173005.03	-0.9668174517914442	5.367171365025794	-0.9968975950189277	2.0644281762481964
216	870	756.08015665321	6758135.0	181640.38	-1.6491890131386484	2.448838561587043	-0.9572173634881743	1.9873278289710694
217	874	756.3599243319911	6668273.0	173662.72	-0.8533514478191486	1.9213814426921183	-0.7024323502835268	2.110590805689598
218	884	758.3026274207543	17284290.0	175949.38	-0.8695147648398833	2.85987647193276	-0.9642703366984567	1.5644238555666934
219	898	763.3906495295229	11734349.0	170179.97	-0.6346552815098151	2.3008419546258754	-0.9200769533887356	1.4624104406561889
220	903	765.0846675685616	7453135.5	175649.61	-1.2945181000739918	2.367267795146081	-0.7729630658637598	1.8233129679600497
221	906	765.457882900206	73389350.0	168650.75	-0.5972204284257419	4.107934357642748	-0.9923345427496534	1.5738652786261322
222	910	766.5873256678276	5417227.5	168314.9	-0.34133483351073657	1.3610628025950229	-0.43990769086166726	1.7459737632912131
223	915	768.3648024877227	5303875.0	166158.77	-1.2024932486505255	1.8954912697559256	-0.9171320181444155	1.3681174208497104
224	922	771.9147147727809	5036131.0	102473.48	-3.5909732634881815	3.552576812444593	-0.8884418311432516	3.7241732935566527
225	923	772.379358427333	7634882.5	142585.9	-0.1325149724580116	1.4890964996607785	-0.1279265396825589	1.3699450952034626
226	925	772.8253283672243	7413032.5	133163.36	-3.498512215341428	3.649358919137535	-0.940237947752088	4.9908712328158025
227	926	773.1296560848289	8607721.0	178794.11	-0.834984506228865	2.1226065492967607	-0.7465015012083733	1.337023362938563
228	934	774.5880808747625	105546824.0	169815.23	-2.2342195157378257	5.626411960267392	-0.9972694222873237	5.577164233201689
229	936	774.7563493005694	9800611.0	161070.52	-2.378741432637077	3.3109633326252546	-0.9802037889701967	2.555813014991381
230	937	774.9226016117248	9319303.0	149786.23	-1.7888846695564047	2.8560395882172127	-0.9252060827396091	3.150128793156209
