	index	m/z	Intensity	resolution	Slope	Intercept	RSquare	Ratio
1122	4812	1270.3501663672473	5502238.0	126598.4	-0.5013088726836116	1.3766245429631028	-0.3335633875959545	1.5353914480594717
1123	4815	1271.3479716315633	73361864.0	132612.23	-1.3528849933312619	4.651853557367124	-0.9972619448756754	2.6017990493907814
1124	4816	1271.633117988462	49243508.0	130470.22	-0.8394585172357093	3.8792285812634355	-0.9928851280286196	1.965935018295553
1125	4817	1271.6816248842465	7707058.0	125457.77	-0.6206210136651101	1.9259904472869134	-0.625632870900345	2.0992313416228168
1126	4822	1277.023378532135	18748502.0	134984.05	-1.3059284391960417	3.260783798339605	-0.9674316821806899	2.6828892299051126
1127	4823	1277.195811916571	19162546.0	130084.734	-0.7918273467509532	2.910834970542225	-0.9766676594759743	2.295765558693698
1128	4827	1280.0134569439983	7699168.0	131969.25	-0.2647326815649145	1.6033910588648186	-0.1801969249785424	1.8804731513200645
1129	4837	1284.7161766051545	112752136.0	131544.84	-0.7655278534360593	4.659746522385888	-0.9981619526571704	1.7851442815767828
1130	4839	1285.6486045921893	32264292.0	130657.44	-0.9741814323172701	3.5552050583394172	-0.9832335399918085	1.8904474200740857
1131	4848	1290.0165591018272	26589308.0	129203.48	-1.4134661448840673	3.6624088102009935	-0.9880889001739974	2.3057177280431485
1132	4856	1292.1971496082886	19485742.0	128638.52	-1.5816869454939142	3.462764587157009	-0.988297678574509	2.727337029555746
